label,threshold,f1
threat,0.7,0.6296296296296297
threat,0.725,0.6335403726708074
threat,0.75,0.6335403726708074
threat,0.775,0.625
threat,0.8,0.6289308176100629
threat,0.825,0.6329113924050633
threat,0.85,0.6282051282051282
threat,0.875,0.6363636363636364
threat,0.9,0.6363636363636364
threat,0.925,0.6447368421052632
threat,0.95,0.6351351351351351
insult,0.05,0.6077552097072013
insult,0.075,0.6270300027525461
insult,0.1,0.6390765765765766
insult,0.125,0.6494697621094869
insult,0.15,0.6561954624781849
insult,0.175,0.6635182998819362
insult,0.2,0.6688563750373245
insult,0.225,0.6741098370549186
insult,0.25,0.6790386370550654
insult,0.275,0.6844854070660522
insult,0.3,0.6873065015479877
insult,0.325,0.6890965732087228
insult,0.35,0.6930817610062893
insult,0.375,0.6959822840873141
insult,0.4,0.6979565772669221
insult,0.425,0.701123595505618
insult,0.45,0.7029990325701386
insult,0.475,0.7052700065061809
insult,0.5,0.7063829787234043
insult,0.525,0.7084019769357496
insult,0.55,0.7098908369169699
insult,0.575,0.7126207126207126
insult,0.6,0.7151474530831099
insult,0.625,0.7181389076196898
insult,0.65,0.7211668928086838
insult,0.675,0.7235494880546075
insult,0.7,0.7278981768145855
insult,0.725,0.7309961818812912
insult,0.75,0.7346368715083799
insult,0.775,0.7388086006344731
insult,0.8,0.7424296401852511
insult,0.825,0.7445203018325548
insult,0.85,0.7486358675882139
insult,0.875,0.7532275912947252
insult,0.9,0.753558052434457
insult,0.925,0.7515290519877675
insult,0.95,0.7496062992125985
identity_hate,0.05,0.28254437869822485
identity_hate,0.075,0.34172661870503596
identity_hate,0.1,0.3823227132579651
identity_hate,0.125,0.39823982398239827
identity_hate,0.15,0.4215456674473068
identity_hate,0.175,0.4403444034440344
identity_hate,0.2,0.4506329113924051
identity_hate,0.225,0.4631578947368421
identity_hate,0.25,0.4716981132075472
identity_hate,0.275,0.48324022346368717
identity_hate,0.3,0.4935437589670014
identity_hate,0.325,0.49415204678362573
identity_hate,0.35,0.49777777777777776
identity_hate,0.375,0.5052631578947369
identity_hate,0.4,0.5121951219512195
identity_hate,0.425,0.5162287480680062
identity_hate,0.45,0.521875
identity_hate,0.475,0.5205047318611987
identity_hate,0.5,0.5264847512038523
identity_hate,0.525,0.5342019543973942
identity_hate,0.55,0.5406301824212272
identity_hate,0.575,0.5393634840871022
identity_hate,0.6,0.5432937181663837
identity_hate,0.625,0.5482758620689655
identity_hate,0.65,0.5512367491166078
identity_hate,0.675,0.5591397849462365
identity_hate,0.7,0.5610200364298725
identity_hate,0.725,0.5661764705882353
identity_hate,0.75,0.5666041275797373
identity_hate,0.775,0.5681381957773513
identity_hate,0.8,0.5557729941291585
identity_hate,0.825,0.56
identity_hate,0.85,0.5685071574642127
identity_hate,0.875,0.5708333333333333
identity_hate,0.9,0.5726495726495726
identity_hate,0.925,0.5663716814159292
identity_hate,0.95,0.5555555555555556
