label,threshold,f1
toxic,0.05,0.7981220657276995
toxic,0.075,0.8071182548794489
toxic,0.1,0.8127304482825538
toxic,0.125,0.815279138099902
toxic,0.15,0.8180920402923169
toxic,0.175,0.8193010325655282
toxic,0.2,0.8212290502793296
toxic,0.225,0.8239775461106656
toxic,0.25,0.825824617860016
toxic,0.275,0.8272103350827614
toxic,0.3,0.8284095507891542
toxic,0.325,0.829882257409663
toxic,0.35,0.8313326551373347
toxic,0.375,0.8325514990821946
toxic,0.4,0.8328565590519003
toxic,0.425,0.8328217720482913
toxic,0.45,0.8338120640131309
toxic,0.475,0.8340180772391126
toxic,0.5,0.8347396583659189
toxic,0.525,0.8357039785611214
toxic,0.55,0.835641926814141
toxic,0.575,0.8356107660455486
toxic,0.6,0.8359941944847605
toxic,0.625,0.8365904365904366
toxic,0.65,0.8375
toxic,0.675,0.8381708081019001
toxic,0.7,0.8386016328239481
toxic,0.725,0.839278220730172
toxic,0.75,0.8391843598906874
toxic,0.775,0.8394175986495042
toxic,0.8,0.8388324873096447
toxic,0.825,0.8388464800678541
toxic,0.85,0.8391906283280085
toxic,0.875,0.8387510692899914
toxic,0.9,0.8379191745485812
toxic,0.925,0.837521663778163
toxic,0.95,0.8384834538680692
severe_toxic,0.05,0.38397328881469117
severe_toxic,0.075,0.40988106129917656
severe_toxic,0.1,0.4311023622047244
severe_toxic,0.125,0.4492307692307692
severe_toxic,0.15,0.4645161290322581
severe_toxic,0.175,0.46808510638297873
severe_toxic,0.2,0.47264260768335276
severe_toxic,0.225,0.47961630695443647
severe_toxic,0.25,0.4864864864864865
severe_toxic,0.275,0.49373433583959897
severe_toxic,0.3,0.49489795918367346
severe_toxic,0.325,0.4967490247074122
severe_toxic,0.35,0.4973404255319149
severe_toxic,0.375,0.4979811574697174
severe_toxic,0.4,0.505464480874317
severe_toxic,0.425,0.5083333333333333
severe_toxic,0.45,0.5077574047954866
severe_toxic,0.475,0.5064011379800853
severe_toxic,0.5,0.5079365079365079
severe_toxic,0.525,0.5109489051094891
severe_toxic,0.55,0.5119760479041916
severe_toxic,0.575,0.5151515151515151
severe_toxic,0.6,0.52
severe_toxic,0.625,0.5194401244167963
severe_toxic,0.65,0.5203761755485894
severe_toxic,0.675,0.5205047318611987
severe_toxic,0.7,0.5248
severe_toxic,0.725,0.5235772357723577
severe_toxic,0.75,0.5238879736408567
severe_toxic,0.775,0.5317725752508361
severe_toxic,0.8,0.5401709401709401
severe_toxic,0.825,0.5397923875432526
severe_toxic,0.85,0.5422535211267606
severe_toxic,0.875,0.5421903052064632
severe_toxic,0.9,0.5441176470588235
severe_toxic,0.925,0.5378787878787878
severe_toxic,0.95,0.5343811394891945
obscene,0.05,0.758663752731814
obscene,0.075,0.7713920817369093
obscene,0.1,0.7788586251621271
obscene,0.125,0.782495101241019
obscene,0.15,0.7883981542518128
obscene,0.175,0.7938931297709924
obscene,0.2,0.798260287721646
obscene,0.225,0.7979831932773109
obscene,0.25,0.7997298210064168
obscene,0.275,0.8025780189959294
obscene,0.3,0.8051771117166212
obscene,0.325,0.8065618591934381
obscene,0.35,0.8080877313228239
obscene,0.375,0.8093599449415003
obscene,0.4,0.8116343490304709
obscene,0.425,0.8143254520166898
obscene,0.45,0.8161841646320195
obscene,0.475,0.8173244848061474
obscene,0.5,0.8201892744479495
obscene,0.525,0.8214159915463192
obscene,0.55,0.8218694885361552
obscene,0.575,0.8251152891096133
obscene,0.6,0.8256227758007118
obscene,0.625,0.8265524625267666
obscene,0.65,0.8283769258330348
obscene,0.675,0.8271649299317283
obscene,0.7,0.8277356446370531
obscene,0.725,0.8297101449275363
obscene,0.75,0.832
obscene,0.775,0.8313868613138686
obscene,0.8,0.8322935779816514
obscene,0.825,0.8343784581335301
obscene,0.85,0.8366740905716407
obscene,0.875,0.837696335078534
obscene,0.9,0.8410721026802567
obscene,0.925,0.8428680396643783
obscene,0.95,0.843000773395205
threat,0.05,0.3987730061349693
threat,0.075,0.45614035087719296
threat,0.1,0.49230769230769234
threat,0.125,0.5289256198347108
threat,0.15,0.5493562231759657
threat,0.175,0.5625
threat,0.2,0.5779816513761468
threat,0.225,0.5971563981042654
threat,0.25,0.6057692307692307
threat,0.275,0.6086956521739131
threat,0.3,0.6176470588235294
threat,0.325,0.6206896551724138
threat,0.35,0.62
threat,0.375,0.6262626262626263
threat,0.4,0.6224489795918368
threat,0.425,0.6354166666666666
threat,0.45,0.6354166666666666
threat,0.475,0.6387434554973822
threat,0.5,0.631578947368421
threat,0.525,0.6349206349206349
threat,0.55,0.6382978723404256
threat,0.575,0.6417112299465241
threat,0.6,0.6486486486486487
threat,0.625,0.644808743169399
threat,0.65,0.6519337016574586
threat,0.675,0.6519337016574586
threat,0.7,0.659217877094972
threat,0.725,0.651685393258427
threat,0.75,0.655367231638418
threat,0.775,0.6590909090909091
threat,0.8,0.6436781609195402
threat,0.825,0.6436781609195402
threat,0.85,0.6473988439306358
threat,0.875,0.6432748538011696
threat,0.9,0.6432748538011696
threat,0.925,0.6352941176470588
threat,0.95,0.6341463414634146
insult,0.05,0.6734449760765551
insult,0.075,0.6960876369327074
insult,0.1,0.7084275104940265
insult,0.125,0.7177286233080225
insult,0.15,0.7243935309973046
insult,0.175,0.7282645755199455
insult,0.2,0.7298969072164948
insult,0.225,0.7333102732618471
insult,0.25,0.7350785340314137
insult,0.275,0.7354385964912281
insult,0.3,0.739406779661017
insult,0.325,0.7403982930298719
insult,0.35,0.7413237924865832
insult,0.375,0.7423643550125764
insult,0.4,0.7435989902632528
insult,0.425,0.7451122375090514
insult,0.45,0.746268656716418
