label,threshold,f1
obscene,0.225,0.7704130643611912
obscene,0.25,0.7728005156300355
obscene,0.275,0.7752590673575129
obscene,0.3,0.7794069729553601
obscene,0.325,0.7814136125654451
obscene,0.35,0.7832674571805006
obscene,0.375,0.785430463576159
obscene,0.4,0.7886855241264559
obscene,0.425,0.7899833055091819
obscene,0.45,0.7918203151190077
obscene,0.475,0.7956844234659474
obscene,0.5,0.8002712783994574
obscene,0.525,0.8040885860306644
obscene,0.55,0.8071257279890374
obscene,0.575,0.8089500860585198
obscene,0.6,0.8105117565698479
obscene,0.625,0.8120875303924974
obscene,0.65,0.8118466898954704
obscene,0.675,0.8148407420371019
obscene,0.7,0.8172874209416725
obscene,0.725,0.8188251946213729
obscene,0.75,0.8208051300320627
obscene,0.775,0.8251798561151079
obscene,0.8,0.8277858176555717
obscene,0.825,0.8316903979554582
obscene,0.85,0.8340675477239354
obscene,0.875,0.8352462051092188
obscene,0.9,0.8390243902439024
obscene,0.925,0.8389541492989769
obscene,0.95,0.8414113997673517
threat,0.05,0.34554973821989526
threat,0.075,0.4036697247706422
threat,0.1,0.44
threat,0.125,0.4659498207885305
threat,0.15,0.4830188679245283
threat,0.175,0.488
threat,0.2,0.5062240663900415
threat,0.225,0.5169491525423728
threat,0.25,0.5304347826086957
threat,0.275,0.5422222222222223
threat,0.3,0.5446428571428571
threat,0.325,0.5381165919282511
threat,0.35,0.5581395348837209
threat,0.375,0.5660377358490566
threat,0.4,0.5797101449275363
threat,0.425,0.594059405940594
threat,0.45,0.6030150753768844
threat,0.475,0.6060606060606061
threat,0.5,0.6060606060606061
threat,0.525,0.6091370558375635
threat,0.55,0.6020408163265306
threat,0.575,0.6020408163265306
threat,0.6,0.6082474226804123
threat,0.625,0.6082474226804123
threat,0.65,0.6113989637305699
threat,0.675,0.6113989637305699
threat,0.7,0.6113989637305699
threat,0.725,0.6145833333333334
threat,0.75,0.6145833333333334
threat,0.775,0.6178010471204188
threat,0.8,0.6243386243386243
threat,0.825,0.6236559139784946
threat,0.85,0.6229508196721312
threat,0.875,0.6111111111111112
threat,0.9,0.6101694915254238
threat,0.925,0.6242774566473989
threat,0.95,0.631578947368421
insult,0.05,0.6414668547249648
insult,0.075,0.6556329849012776
insult,0.1,0.6676584349895864
insult,0.125,0.6779763707967282
insult,0.15,0.68594278683482
insult,0.175,0.6888405346596208
insult,0.2,0.6934926123860421
insult,0.225,0.6966434452184928
insult,0.25,0.7021481243988458
insult,0.275,0.7061872367994817
insult,0.3,0.7091087169441724
insult,0.325,0.7101639344262295
insult,0.35,0.7126360936984494
insult,0.375,0.7138114209827358
insult,0.4,0.7147628590514362
insult,0.425,0.7180349932705249
insult,0.45,0.7189189189189189
insult,0.475,0.720653283429738
insult,0.5,0.7239726027397261
insult,0.525,0.7263955892487939
insult,0.55,0.7285318559556787
insult,0.575,0.7306221758776503
insult,0.6,0.7317753749564004
insult,0.625,0.7327495621716287
insult,0.65,0.7349099894105189
insult,0.675,0.7393162393162394
insult,0.7,0.7425707124955245
insult,0.725,0.7434139299891735
insult,0.75,0.7463662790697675
insult,0.775,0.7497251740564309
insult,0.8,0.7512915129151292
insult,0.825,0.7506542056074766
insult,0.85,0.7523629489603024
insult,0.875,0.7554535017221584
insult,0.9,0.7593167701863354
insult,0.925,0.7598566308243727
insult,0.95,0.7567567567567568
identity_hate,0.05,0.3383793410507569
identity_hate,0.075,0.37843336724313326
identity_hate,0.1,0.40358744394618834
identity_hate,0.125,0.42737094837935174
identity_hate,0.15,0.43883984867591425
identity_hate,0.175,0.45144356955380577
identity_hate,0.2,0.4665757162346521
identity_hate,0.225,0.4748603351955307
identity_hate,0.25,0.48424068767908307
identity_hate,0.275,0.49415204678362573
identity_hate,0.3,0.49554896142433236
identity_hate,0.325,0.5022556390977444
identity_hate,0.35,0.5052950075642966
identity_hate,0.375,0.5084226646248086
identity_hate,0.4,0.5100463678516228
identity_hate,0.425,0.5180533751962323
identity_hate,0.45,0.5198098256735341
identity_hate,0.475,0.5224358974358975
identity_hate,0.5,0.5252854812398042
identity_hate,0.525,0.5296052631578947
identity_hate,0.55,0.53
identity_hate,0.575,0.5380710659898477
identity_hate,0.6,0.5482758620689655
identity_hate,0.625,0.553415061295972
identity_hate,0.65,0.5602836879432624
identity_hate,0.675,0.5683453237410072
identity_hate,0.7,0.5698729582577132
identity_hate,0.725,0.56672760511883
identity_hate,0.75,0.5645756457564576
identity_hate,0.775,0.5634328358208955
identity_hate,0.8,0.5671077504725898
identity_hate,0.825,0.5604606525911708
identity_hate,0.85,0.562015503875969
identity_hate,0.875,0.5652173913043478
identity_hate,0.9,0.5714285714285714
identity_hate,0.925,0.5755693581780539
identity_hate,0.95,0.5658747300215983
