label,threshold,f1
toxic,0.05,0.7983415001884658
toxic,0.075,0.8076109936575053
toxic,0.1,0.8147138964577657
toxic,0.125,0.8176817288801572
toxic,0.15,0.81973058637084
toxic,0.175,0.8213290887385595
toxic,0.2,0.8229416466826539
toxic,0.225,0.8256327842507031
toxic,0.25,0.8275862068965517
toxic,0.275,0.8283687943262411
toxic,0.3,0.8290598290598291
toxic,0.325,0.8300960948681251
toxic,0.35,0.8324079786140243
toxic,0.375,0.8327841845140033
toxic,0.4,0.8326109391124871
toxic,0.425,0.8327475708083523
toxic,0.45,0.8336789713811696
toxic,0.475,0.8336448598130841
toxic,0.5,0.8344094980212455
toxic,0.525,0.8352474420547087
toxic,0.55,0.8363331938049393
toxic,0.575,0.8358146361920739
toxic,0.6,0.836417157275021
toxic,0.625,0.8386824324324325
toxic,0.65,0.8382321843941637
toxic,0.675,0.8386002120890774
toxic,0.7,0.8389018940200043
toxic,0.725,0.8397435897435898
toxic,0.75,0.8396651641983258
toxic,0.775,0.8392511297611362
toxic,0.8,0.838012958963283
toxic,0.825,0.838401390095569
toxic,0.85,0.8387519092297622
toxic,0.875,0.83930534183337
toxic,0.9,0.835920177383592
toxic,0.925,0.8357672433161087
toxic,0.95,0.8303530490600642
severe_toxic,0.05,0.40355555555555556
severe_toxic,0.075,0.42816365366317793
severe_toxic,0.1,0.4480651731160896
severe_toxic,0.125,0.46382978723404256
severe_toxic,0.15,0.4728079911209767
severe_toxic,0.175,0.4777142857142857
severe_toxic,0.2,0.4834905660377358
severe_toxic,0.225,0.4939759036144578
severe_toxic,0.25,0.5018450184501845
severe_toxic,0.275,0.5126262626262627
severe_toxic,0.3,0.5155440414507773
severe_toxic,0.325,0.5232403718459495
severe_toxic,0.35,0.5236167341430499
severe_toxic,0.375,0.5205479452054794
severe_toxic,0.4,0.520891364902507
severe_toxic,0.425,0.5184135977337111
severe_toxic,0.45,0.5180897250361794
severe_toxic,0.475,0.5147058823529411
severe_toxic,0.5,0.5188536953242836
severe_toxic,0.525,0.5233644859813084
severe_toxic,0.55,0.5182829888712241
severe_toxic,0.575,0.5227272727272727
severe_toxic,0.6,0.5271828665568369
severe_toxic,0.625,0.525963149078727
